date,NEM,ABEV3,FTNT,ENGI11,IDXX,LREN3,OXY,INTU,LLY,PANW,TOTS3,FCX,FANG,META,ALPA4,MPWR,ETN,AMD,CDNS
2022-01-19,0.1043,0.3587,0.2729,0.2783,0.3059,0.2879,0.0768,0.3314,0.2746,0.2098,0.1494,0.1796,0.0406,0.1585,0.3409,0.2507,0.1107,0.1361,0.2701
2022-01-20,0.1242,0.3849,0.2642,0.2892,0.3367,0.2926,0.0492,0.3252,0.2727,0.2,0.1141,0.1877,0.0449999999999999,0.1747,0.3667,0.2529,0.103,0.1325,0.2513
2022-01-21,0.1386,0.3816,0.2388,0.2876,0.3308,0.2893,0.0422,0.3029,0.2826,0.193,0.1227,0.1992,0.0461999999999999,0.1578,0.3594,0.2573,0.1158,0.124,0.2434
2022-01-24,0.1469,0.4098,0.2229,0.2619,0.3075,0.2853,0.0319,0.2853,0.284,0.1986,0.1373,0.2141,0.0449999999999999,0.1505,0.3713,0.2563,0.1035,0.1278,0.2235
2022-01-25,0.1404,0.3947,0.2104,0.2689,0.2953,0.2785,0.034,0.2758,0.2935,0.1762,0.1449,0.2289,0.0539999999999999,0.1607,0.3203,0.2652,0.1034,0.1292,0.2095
2022-01-26,0.1178,0.3863,0.2001,0.2746,0.3063,0.2815,0.0377,0.2484,0.2604,0.1817,0.1337,0.2037,0.0489000000000001,0.1432,0.3532,0.2604,0.1095,0.144,0.1877
2022-01-27,0.1139,0.3969,0.2062,0.268,0.3031,0.2883,0.0299999999999999,0.2148,0.2403,0.2058,0.1471,0.207,0.0381999999999999,0.1187,0.3483,0.2424,0.1129,0.132,0.1739
2022-01-28,0.1049,0.4154,0.1974,0.2613,0.313,0.275,0.0282,0.2024,0.2493,0.2104,0.1561,0.2007,0.0270999999999999,0.1159,0.3661,0.2352,0.1267,0.1268,0.1994
2022-01-31,0.1404,0.4039,0.2302,0.2729,0.3186,0.2782,0.039,0.2254,0.254,0.1901,0.1686,0.2134,0.0319,0.1222,0.3602,0.2457,0.1379,0.143,0.2258
2022-02-01,0.1205,0.3775,0.2515,0.2828,0.3444,0.2785,0.0460999999999999,0.2224,0.2588,0.2006,0.1747,0.2215,0.0378999999999999,0.1282,0.3817,0.2261,0.1387,0.1328,0.2122
2022-02-02,0.1097,0.3722,0.2527,0.2798,0.37,0.2796,0.0473,0.2285,0.2648,0.1962,0.1975,0.2251,0.0476,0.138,0.3445,0.2331,0.1427,0.1375,0.2209
2022-02-03,0.0943000000000001,0.3877,0.2461,0.282,0.3759,0.2737,0.0587,0.2154,0.2551,0.2106,0.1731,0.1881,0.0422,0.2219,0.3318,0.2319,0.1275,0.1373,0.1771
2022-02-04,0.1197,0.3714,0.2393,0.2785,0.3767,0.2816,0.0604,0.2275,0.2627,0.2311,0.1643,0.1813,0.0502,0.2464,0.3172,0.2371,0.1415,0.1236,0.1732
2022-02-07,0.1284,0.3763,0.2377,0.2638,0.3665,0.2859,0.0769,0.2416,0.268,0.235,0.1542,0.1987,0.0617,0.2869,0.3401,0.2275,0.1303,0.1121,0.1574
2022-02-08,0.1211,0.3365,0.2578,0.2771,0.3562,0.2635,0.0654,0.2166,0.2653,0.2357,0.1639,0.2122,0.0576,0.3146,0.3309,0.2303,0.1399,0.1053,0.1593
2022-02-09,0.1211,0.3253,0.2586,0.2833,0.3534,0.2446,0.0720999999999999,0.19,0.2752,0.2113,0.1688,0.1954,0.0633,0.3121,0.3591,0.2224,0.1294,0.1076,0.141
2022-02-10,0.1107,0.3229,0.2392,0.2822,0.3574,0.2432,0.0718,0.2109,0.2682,0.1794,0.1644,0.2109,0.0778,0.315,0.3542,0.1979,0.1422,0.1026,0.1114
2022-02-11,0.1061,0.342,0.2318,0.2855,0.3575,0.2457,0.0712,0.2121,0.2683,0.1717,0.156,0.214,0.0695,0.3284,0.3821,0.2,0.1484,0.1273,0.1254
2022-02-14,0.1346,0.3357,0.235,0.2824,0.3645,0.251,0.0759,0.2227,0.2743,0.2018,0.1651,0.2132,0.0756,0.2944,0.3836,0.2053,0.1498,0.1383,0.1404
2022-02-15,0.1375,0.3726,0.2275,0.2809,0.3523,0.2318,0.0670999999999999,0.2052,0.2595,0.2247,0.1763,0.2048,0.0598000000000001,0.3397,0.3745,0.2122,0.153,0.1253,0.1391
2022-02-16,0.1756,0.3499,0.2184,0.2929,0.3404,0.2101,0.0624,0.1728,0.2532,0.2179,0.1854,0.1892,0.0538,0.3329,0.3327,0.2376,0.1643,0.1535,0.1673
2022-02-17,0.16,0.3807,0.2184,0.2884,0.3499,0.1986,0.0549999999999999,0.1851,0.255,0.2224,0.1589,0.1834,0.0428000000000001,0.374,0.3357,0.2465,0.1626,0.1537,0.1645
2022-02-18,0.1374,0.389,0.2193,0.2885,0.3499,0.2019,0.0699000000000001,0.1759,0.2507,0.2305,0.1643,0.1879,0.0630999999999999,0.3808,0.3428,0.2485,0.1738,0.1591,0.1774
2022-02-22,0.1385,0.3786,0.1923,0.2956,0.3477,0.1972,0.0989,0.1778,0.2372,0.2392,0.1834,0.1658,0.0705,0.3972,0.3226,0.244,0.1545,0.1446,0.1673
2022-02-23,0.1272,0.3841,0.1889,0.3037,0.3358,0.1735,0.1087,0.1724,0.2502,0.2502,0.1635,0.176,0.0842999999999999,0.3789,0.3256,0.2493,0.1444,0.125,0.152
2022-02-24,0.1233,0.3727,0.1852,0.3051,0.3496,0.1731,0.1192,0.1601,0.2429,0.2511,0.175,0.1629,0.1084,0.358,0.3171,0.2519,0.1508,0.1305,0.1575
2022-02-25,0.146,0.3806,0.1849,0.2994,0.3349,0.175,0.1273,0.1873,0.2521,0.2152,0.1587,0.1675,0.0965,0.3636,0.323,0.2411,0.1526,0.1441,0.1494
2022-03-02,0.1368,0.343,0.2014,0.2979,0.3675,0.1804,0.1374,0.2179,0.254,0.2798,0.1589,0.1799,0.1005,0.3138,0.3086,0.2401,0.1477,0.1697,0.155
2022-03-03,0.148,0.3211,0.2029,0.3099,0.38,0.1769,0.1503,0.2088,0.2694,0.2664,0.1581,0.1949,0.1214,0.2958,0.348,0.2556,0.1487,0.1706,0.193
2022-03-04,0.142,0.2965,0.2036,0.3056,0.3579,0.1698,0.1413,0.1952,0.2709,0.2531,0.1633,0.18,0.1105,0.3541,0.3539,0.2573,0.1338,0.1644,0.1676
2022-03-07,0.1633,0.3147,0.2272,0.3066,0.3438,0.1587,0.1441,0.2094,0.2697,0.2569,0.1453,0.1787,0.1245,0.3441,0.3535,0.2739,0.1487,0.1919,0.1767
2022-03-08,0.1535,0.3139,0.2478,0.2879,0.3271,0.144,0.1551,0.2076,0.2877,0.2844,0.1405,0.1861,0.1268,0.3434,0.3339,0.2732,0.1337,0.2008,0.1681
2022-03-09,0.1651,0.3199,0.243,0.2797,0.3238,0.1538,0.1396,0.1939,0.2972,0.3363,0.1392,0.2091,0.1311,0.2668,0.3506,0.2893,0.1292,0.2082,0.1884
2022-03-10,0.1607,0.3382,0.2286,0.2839,0.3321,0.1564,0.156,0.185,0.2781,0.3721,0.1467,0.1817,0.1327,0.3217,0.2965,0.2987,0.1209,0.1969,0.1959
2022-03-11,0.1359,0.3492,0.224,0.2897,0.3263,0.1352,0.1578,0.1652,0.2715,0.3508,0.1567,0.1928,0.1524,0.3351,0.2871,0.2832,0.1479,0.2045,0.1803
2022-03-14,0.1506,0.3577,0.2159,0.2969,0.3236,0.1176,0.1741,0.1576,0.2873,0.3493,0.1714,0.1863,0.1639,0.3536,0.2561,0.2774,0.144,0.2012,0.195
2022-03-15,0.1653,0.3819,0.2188,0.2813,0.3011,0.1066,0.1991,0.1976,0.2902,0.3421,0.1544,0.1821,0.1744,0.3381,0.2409,0.2884,0.1355,0.1944,0.179
2022-03-16,0.1595,0.3615,0.2272,0.2867,0.304,0.1002,0.2091,0.2261,0.3014,0.3743,0.1376,0.1824,0.1753,0.3241,0.2418,0.2817,0.1246,0.2074,0.1836
2022-03-17,0.1704,0.3673,0.2271,0.2818,0.3088,0.0875,0.2127,0.2567,0.3106,0.3636,0.1342,0.1919,0.1832,0.2461,0.2361,0.2869,0.1188,0.2133,0.209
2022-03-18,0.152,0.3581,0.2643,0.2771,0.2938,0.0805,0.201,0.2428,0.3151,0.3533,0.1374,0.1889,0.1816,0.3076,0.2165,0.2903,0.1152,0.2192,0.1842
2022-03-21,0.1549,0.3645,0.3021,0.2965,0.2888,0.0855,0.1846,0.2182,0.3158,0.3679,0.1232,0.1893,0.1879,0.3064,0.2544,0.2878,0.1199,0.217,0.1812
2022-03-22,0.1575,0.3397,0.3041,0.3028,0.2566,0.105,0.1862,0.2381,0.3336,0.3566,0.1234,0.1919,0.1686,0.3408,0.2378,0.2939,0.0925,0.1993,0.1597
2022-03-23,0.1626,0.3556,0.3035,0.3125,0.2449,0.1002,0.1808,0.219,0.3525,0.3451,0.1333,0.1932,0.1661,0.3205,0.2636,0.2963,0.0939,0.201,0.1679
2022-03-24,0.1696,0.3287,0.3273,0.3267,0.2769,0.1011,0.165,0.2239,0.3496,0.3792,0.1441,0.1743,0.1661,0.2457,0.2315,0.298,0.0966,0.1911,0.1827
2022-03-25,0.1585,0.3374,0.3377,0.308,0.2831,0.0934,0.1657,0.2366,0.3638,0.3611,0.1393,0.1997,0.1626,0.2125,0.2684,0.2972,0.0906999999999999,0.1894,0.1733
2022-03-28,0.1532,0.3247,0.36,0.3031,0.2911,0.0941,0.1655,0.2398,0.3837,0.3623,0.1609,0.1824,0.1582,0.2126,0.2549,0.295,0.0912,0.2133,0.1743
2022-03-29,0.1965,0.3443,0.3789,0.2925,0.2884,0.0871,0.1692,0.2591,0.3792,0.2949,0.1388,0.1853,0.1557,0.21,0.2465,0.3046,0.0692,0.211,0.1829
2022-03-30,0.1848,0.3303,0.362,0.293,0.3163,0.1049,0.1489,0.2489,0.3518,0.3106,0.1305,0.2015,0.1469,0.2418,0.2383,0.3101,0.049,0.2139,0.2088
2022-03-31,0.1924,0.3235,0.353,0.3069,0.3084,0.1057,0.1444,0.2378,0.3327,0.3256,0.114,0.2084,0.1291,0.212,0.2483,0.3309,0.0379,0.2434,0.2573
2022-04-01,0.1716,0.3012,0.3573,0.3038,0.3138,0.1023,0.1562,0.2209,0.3334,0.3236,0.1095,0.2084,0.1207,0.2059,0.2451,0.3294,0.0277,0.2493,0.2389
2022-04-04,0.1441,0.298,0.3804,0.2892,0.309,0.1155,0.1677,0.2503,0.3489,0.3208,0.0972000000000001,0.2232,0.1249,0.2368,0.2545,0.3284,0.0543,0.2463,0.2436
2022-04-05,0.117,0.295,0.3665,0.2667,0.2873,0.1117,0.1993,0.2493,0.3489,0.289,0.0964,0.2173,0.1265,0.2529,0.2291,0.3167,0.0456,0.2423,0.2208
2022-04-06,0.1031,0.3313,0.3233,0.2766,0.2639,0.1256,0.188,0.2474,0.3437,0.2818,0.0872,0.2355,0.1361,0.2145,0.2585,0.303,0.035,0.2313,0.1966
2022-04-07,0.0711,0.3447,0.3015,0.2887,0.2455,0.1287,0.2002,0.2196,0.3209,0.3128,0.0961,0.2038,0.1471,0.1753,0.2268,0.2994,0.034,0.206,0.1748
2022-04-08,0.1043,0.3814,0.3144,0.2765,0.2338,0.1336,0.1957,0.2105,0.2993,0.3133,0.0824,0.2074,0.1345,0.1601,0.2567,0.3227,0.039,0.2107,0.1841
2022-04-11,0.1074,0.375,0.3584,0.2779,0.2416,0.1634,0.2078,0.2268,0.3056,0.3301,0.0915,0.2038,0.1449,0.1494,0.2698,0.3031,0.0356,0.2142,0.1883
2022-04-12,0.1243,0.3396,0.3802,0.2557,0.2492,0.1726,0.2158,0.2538,0.3095,0.3122,0.0821,0.1995,0.1593,0.0754,0.2717,0.2877,0.0305,0.2232,0.188
2022-04-13,0.1173,0.293,0.3606,0.2544,0.2372,0.1786,0.2282,0.2409,0.2886,0.2975,0.1013,0.1825,0.1105,0.1151,0.3047,0.2734,0.0242,0.2232,0.1728
2022-04-14,0.1158,0.2973,0.3482,0.2676,0.2392,0.175,0.2316,0.235,0.2972,0.2748,0.1002,0.1894,0.1187,0.0952,0.3219,0.2837,0.0218,0.2325,0.1928
2022-04-18,0.1055,0.3264,0.322,0.2754,0.249,0.1748,0.2279,0.2175,0.2924,0.2834,0.0854,0.1866,0.1279,0.1328,0.3241,0.2842,0.0229,0.2203,0.1924
2022-04-19,0.1177,0.3494,0.3334,0.2623,0.2556,0.1884,0.2246,0.2108,0.2969,0.3058,0.0518,0.1772,0.1332,0.074,0.3222,0.297,0.0294,0.2168,0.2216
2022-04-20,0.1284,0.3023,0.3593,0.2428,0.2429,0.1983,0.2452,0.2125,0.2842,0.329,0.0443,0.1804,0.1232,0.1035,0.3158,0.2986,0.0291,0.202,0.235
2022-04-22,0.1006,0.2864,0.35,0.2403,0.263,0.1857,0.2614,0.2875,0.2649,0.319,0.0488,0.1626,0.1241,0.0926,0.3472,0.3002,0.0325,0.2238,0.2468
2022-04-25,0.0879,0.2379,0.3383,0.2535,0.2545,0.1719,0.2574,0.2813,0.257,0.3073,0.0474,0.1674,0.1135,0.0792,0.2861,0.2843,0.0302,0.2246,0.2316
2022-04-26,0.1021,0.2005,0.3139,0.2486,0.251,0.1724,0.2497,0.2734,0.2489,0.326,0.0506,0.1589,0.0936999999999999,0.091,0.3149,0.2831,0.0358,0.2139,0.2301
2022-04-27,0.1393,0.2028,0.3193,0.2447,0.2487,0.1774,0.2654,0.2958,0.234,0.3016,0.0604,0.1778,0.0993000000000001,0.0926,0.3268,0.2872,0.0406,0.2163,0.2314
2022-04-28,0.0998000000000001,0.2452,0.3248,0.2412,0.2451,0.1743,0.2599,0.2875,0.2369,0.3169,0.0619999999999999,0.1792,0.1056,0.0725,0.3146,0.2838,0.0408,0.2133,0.2261
2022-04-29,0.1042,0.2428,0.3363,0.2399,0.2515,0.2056,0.2585,0.2681,0.2139,0.2917,0.0801,0.2212,0.1131,0.0709,0.2889,0.2796,0.041,0.2009,0.2462
2022-05-02,0.0832,0.2514,0.3243,0.2343,0.2486,0.2016,0.2515,0.264,0.1969,0.2866,0.0594000000000001,0.1972,0.082,0.0541,0.318,0.2823,0.035,0.1831,0.2133
2022-05-03,0.0725,0.2482,0.3236,0.229,0.2479,0.2009,0.2492,0.2561,0.1891,0.2997,0.0794,0.1856,0.0601,0.0698,0.3159,0.2965,0.0476,0.1571,0.222
2022-05-04,0.0877000000000001,0.2599,0.3302,0.2368,0.2494,0.1966,0.2459,0.277,0.1741,0.2927,0.0649999999999999,0.1861,0.0562,0.0673,0.3506,0.3181,0.0389,0.1656,0.2505
2022-05-05,0.099,0.2496,0.3204,0.2308,0.2345,0.2029,0.2482,0.2694,0.1663,0.2873,0.0686,0.2033,0.0496,0.0921,0.36,0.2998,0.038,0.1524,0.2721
2022-05-06,0.1019,0.2579,0.3181,0.234,0.2286,0.2157,0.2337,0.2784,0.1692,0.2986,0.058,0.2034,0.0372,0.0862,0.3758,0.2962,0.0329,0.1368,0.266
2022-05-09,0.1036,0.25,0.2859,0.2517,0.2185,0.2012,0.2297,0.3204,0.1685,0.2832,0.0712,0.2013,0.0314,0.0694,0.3304,0.304,0.0383,0.1419,0.2562
2022-05-10,0.0883,0.2514,0.297,0.2421,0.224,0.204,0.2288,0.3135,0.1642,0.3009,0.0790999999999999,0.1789,0.0337,0.0745,0.3383,0.3079,0.0482,0.1664,0.2571
2022-05-11,0.1141,0.2537,0.3208,0.2374,0.2328,0.2058,0.2247,0.3246,0.1687,0.3076,0.0779,0.1853,0.0492,0.0766,0.3317,0.3259,0.059,0.1872,0.2804
2022-05-12,0.0881000000000001,0.251,0.3022,0.2516,0.2375,0.2034,0.2437,0.3091,0.1628,0.3313,0.0552,0.1688,0.0628,0.0795,0.339,0.3319,0.0697,0.1654,0.2791
2022-05-13,0.0985,0.2251,0.3095,0.2576,0.2424,0.2085,0.2269,0.3132,0.1623,0.3039,0.0654,0.1544,0.0658,0.0631,0.3481,0.3591,0.0766,0.2019,0.3082
2022-05-16,0.0804,0.2177,0.3305,0.2685,0.2694,0.203,0.2262,0.3181,0.1623,0.2821,0.0679999999999999,0.1316,0.07,0.0555,0.3745,0.3573,0.0802,0.1817,0.2808
2022-05-17,0.0703,0.2027,0.3348,0.2809,0.2682,0.1886,0.2032,0.3503,0.1605,0.3159,0.0718,0.136,0.0564,0.0575,0.3687,0.3606,0.0942,0.1942,0.2895
2022-05-18,0.0771000000000001,0.2146,0.3013,0.2821,0.2401,0.2046,0.2197,0.3382,0.1414,0.3294,0.0577,0.1205,0.0418000000000001,0.0498,0.3769,0.3641,0.0817,0.1936,0.2671
2022-05-19,0.0786,0.2306,0.284,0.2803,0.2518,0.2295,0.2056,0.3198,0.1386,0.3047,0.0773,0.1212,0.0362,0.0697,0.3636,0.3755,0.0888,0.2036,0.2734
2022-05-20,0.0750000000000001,0.2725,0.2756,0.2759,0.2876,0.2388,0.2006,0.2991,0.1345,0.2948,0.0725,0.1154,0.0375,0.0542,0.3927,0.3734,0.0901,0.1875,0.2835
2022-05-23,0.0792,0.227,0.2676,0.2859,0.2788,0.258,0.181,0.2897,0.1431,0.2699,0.084,0.1155,0.0158,0.0624,0.3586,0.3872,0.0880000000000001,0.1823,0.2837
2022-05-24,0.0564000000000001,0.2462,0.2578,0.2885,0.2557,0.2467,0.1721,0.2855,0.1249,0.2766,0.0771000000000001,0.1184,0.0125,0.07,0.3792,0.3771,0.0974,0.194,0.2986
2022-05-25,0.0615000000000001,0.2354,0.2701,0.2934,0.2562,0.2432,0.1754,0.3375,0.1088,0.2889,0.0885,0.1195,0.0137,0.0722,0.3795,0.3664,0.0985,0.2022,0.294
2022-05-26,0.0518999999999999,0.2439,0.2752,0.2879,0.2709,0.2417,0.1762,0.3493,0.1008,0.3308,0.0822,0.1297,0.0162,0.058,0.3713,0.3515,0.1062,0.2063,0.3003
2022-05-27,0.0629,0.2038,0.2585,0.2832,0.2942,0.2379,0.1868,0.3474,0.1131,0.3253,0.0998000000000001,0.1406,0.0292,0.0661,0.3622,0.3528,0.107,0.2252,0.3031
2022-05-31,0.0463,0.195,0.2302,0.2963,0.2931,0.2356,0.1853,0.3534,0.1292,0.3103,0.0991,0.1194,0.0357,0.0644,0.3571,0.3426,0.1129,0.2264,0.2641
2022-06-01,0.0654,0.222,0.2331,0.2955,0.2835,0.2177,0.1808,0.3356,0.1344,0.2851,0.0825,0.1303,0.0442,0.0684,0.3503,0.3366,0.1433,0.2306,0.2579
2022-06-02,0.0659,0.2345,0.2443,0.3003,0.2749,0.2409,0.1943,0.3255,0.1408,0.2757,0.094,0.1175,0.0549000000000001,0.0602,0.354,0.3342,0.1576,0.2228,0.2241
2022-06-03,0.0614,0.2603,0.2325,0.3022,0.2754,0.2601,0.1857,0.3079,0.1502,0.2831,0.0877000000000001,0.1233,0.0587,0.0521,0.3966,0.3399,0.1557,0.1998,0.2116
2022-06-06,0.0472999999999999,0.2565,0.2208,0.3074,0.2794,0.2726,0.1958,0.3012,0.1608,0.278,0.1073,0.1221,0.0596,0.048,0.3618,0.3455,0.1446,0.2176,0.1857
2022-06-07,0.0535,0.2393,0.2212,0.3071,0.2667,0.2784,0.1914,0.3056,0.1638,0.2487,0.0913999999999999,0.1184,0.0611,0.0492,0.3816,0.3362,0.1352,0.2029,0.1676
2022-06-08,0.0486,0.2386,0.227,0.3004,0.2528,0.2886,0.1872,0.2712,0.19,0.2454,0.1012,0.1005,0.0538,0.0477,0.3776,0.3342,0.1213,0.2027,0.1558
2022-06-09,0.0578,0.2508,0.2306,0.2947,0.2385,0.301,0.1852,0.2797,0.2037,0.2461,0.0809000000000001,0.095,0.0471,0.0617,0.3946,0.3203,0.118,0.2128,0.1579
2022-06-10,0.0325000000000001,0.2457,0.2418,0.2926,0.2566,0.3173,0.1885,0.2756,0.2398,0.2655,0.1037,0.0903,0.0453,0.0473,0.3987,0.2973,0.1267,0.2076,0.143
2022-06-13,0.0519000000000001,0.2705,0.24,0.2991,0.2935,0.2854,0.1832,0.3016,0.2599,0.2841,0.1156,0.1109,0.0487,0.0516,0.4203,0.3059,0.1484,0.2262,0.1774
2022-06-14,0.0328000000000001,0.2556,0.2392,0.2952,0.3184,0.2642,0.1708,0.2974,0.2374,0.283,0.1235,0.1153,0.0339999999999999,0.0582,0.3596,0.3,0.1609,0.2294,0.1523
2022-06-15,0.0363,0.2565,0.2505,0.2815,0.3073,0.2636,0.1723,0.2789,0.2306,0.2906,0.0941000000000001,0.1228,0.0537,0.0651,0.354,0.294,0.1867,0.2342,0.1315
2022-06-17,0.0649,0.2634,0.207,0.2639,0.2732,0.2487,0.2007,0.2488,0.2189,0.2405,0.1017,0.1329,0.0519,0.0674,0.3471,0.2892,0.1931,0.2166,0.0952000000000001
2022-06-21,0.0624,0.2781,0.2072,0.2792,0.2979,0.237,0.1979,0.2324,0.2056,0.2925,0.1364,0.121,0.0523,0.0639,0.337,0.2822,0.197,0.2213,0.1013
2022-06-22,0.0336000000000001,0.2794,0.2143,0.2794,0.3209,0.2331,0.1784,0.2476,0.2071,0.2786,0.1282,0.1358,0.0636,0.0547,0.3676,0.2908,0.1908,0.2445,0.0908
2022-06-23,0.0305000000000001,0.2805,0.2424,0.2876,0.3315,0.2424,0.1736,0.2476,0.2101,0.2866,0.1371,0.124,0.0778,0.0778,0.3896,0.2946,0.1967,0.2403,0.0784
2022-06-24,0.0556000000000001,0.2953,0.2562,0.291,0.3042,0.2322,0.1596,0.2728,0.2172,0.2587,0.1115,0.1103,0.0674999999999999,0.0886,0.3783,0.2985,0.2029,0.2267,0.0800999999999999
2022-06-27,0.0587,0.283,0.24,0.297,0.313,0.2405,0.1565,0.2612,0.2205,0.2563,0.1122,0.0958,0.0835,0.0887,0.3611,0.2994,0.2125,0.2188,0.0823
2022-06-28,0.0668,0.2976,0.2342,0.2849,0.3043,0.2154,0.1553,0.2493,0.2314,0.2472,0.102,0.0804,0.0714,0.0638,0.3556,0.3063,0.2045,0.2342,0.1071
2022-06-29,0.0586,0.2612,0.2361,0.2745,0.2866,0.1938,0.1548,0.2073,0.2283,0.2444,0.121,0.0684,0.0521,0.076,0.3521,0.3023,0.2062,0.2188,0.0875
2022-06-30,0.0616,0.2654,0.2513,0.2677,0.2888,0.1845,0.1693,0.2342,0.2331,0.2586,0.1053,0.0908999999999999,0.0553,0.0851,0.3582,0.31,0.2272,0.2168,0.1046
2022-07-01,0.0495,0.2551,0.2729,0.2568,0.2817,0.1717,0.1924,0.2466,0.2472,0.2392,0.1051,0.0911,0.0667,0.1143,0.3433,0.2992,0.2098,0.2268,0.081
2022-07-05,0.0469000000000001,0.2447,0.2562,0.2818,0.2977,0.1409,0.1732,0.2298,0.2646,0.2298,0.1279,0.099,0.0612,0.0947,0.3706,0.2948,0.2014,0.2028,0.0849
2022-07-06,0.0441,0.2844,0.2357,0.2653,0.3023,0.1166,0.1701,0.2264,0.2436,0.265,0.1298,0.0874,0.0531,0.1032,0.3889,0.2975,0.1998,0.1979,0.0811
2022-07-07,0.0573,0.2896,0.2334,0.2685,0.2952,0.1165,0.1754,0.2191,0.2412,0.2788,0.124,0.09,0.0543,0.0992,0.3579,0.3029,0.2084,0.2251,0.0801999999999999
2022-07-08,0.0501,0.2777,0.2543,0.2468,0.3185,0.1252,0.1692,0.2256,0.2549,0.2927,0.1134,0.0876,0.0427,0.071,0.3713,0.3145,0.2131,0.2557,0.0926999999999999
2022-07-11,0.0672,0.2788,0.2652,0.2448,0.3081,0.1488,0.1784,0.2409,0.2636,0.2783,0.1456,0.0983000000000001,0.0498,0.054,0.3674,0.3134,0.2113,0.2526,0.1027
2022-07-12,0.0457,0.2702,0.2468,0.2561,0.3052,0.128,0.1825,0.2369,0.2604,0.2803,0.1483,0.0911,0.0372,0.0735,0.3802,0.3217,0.2221,0.2473,0.1008
2022-07-13,0.0570000000000001,0.2735,0.2393,0.2471,0.3199,0.1043,0.1687,0.2509,0.2678,0.2376,0.1552,0.103,0.0466,0.0751,0.3749,0.3422,0.2202,0.2518,0.1351
2022-07-14,0.0542,0.2719,0.2364,0.2444,0.327,0.1039,0.1754,0.2321,0.2758,0.2308,0.1356,0.0978,0.0518,0.1212,0.3931,0.3445,0.2092,0.2489,0.1126
2022-07-15,0.0698,0.2541,0.2479,0.2344,0.3173,0.0991,0.1567,0.2168,0.2757,0.2705,0.1401,0.0902,0.0518,0.0917,0.3931,0.3466,0.194,0.2493,0.1155
2022-07-18,0.0568,0.2567,0.2551,0.2406,0.3059,0.088,0.1673,0.2127,0.2814,0.2724,0.138,0.0962,0.0356,0.0798,0.4219,0.3371,0.1569,0.2362,0.096
2022-07-19,0.0514,0.25,0.2279,0.2443,0.2923,0.0698,0.1491,0.2406,0.2701,0.285,0.1483,0.0985,0.0273,0.09,0.3708,0.3369,0.1498,0.2263,0.1089
2022-07-20,0.052,0.2773,0.2316,0.2543,0.2888,0.0673,0.1497,0.2384,0.2648,0.2876,0.1203,0.0851,0.0182,0.0929,0.376,0.3298,0.1471,0.2172,0.1185
2022-07-21,0.0458,0.2926,0.2358,0.2755,0.2731,0.0652,0.1401,0.2291,0.2518,0.2884,0.1169,0.0931,0.0174,0.0838,0.3843,0.313,0.1449,0.1999,0.1293
2022-07-22,0.0365,0.3242,0.2316,0.2887,0.2618,0.0491,0.1548,0.2132,0.2552,0.3177,0.1122,0.075,0.009,0.1006,0.3826,0.3145,0.1299,0.1785,0.1399
2022-07-25,0.0686,0.2944,0.2426,0.2908,0.2604,0.0679,0.1652,0.228,0.2514,0.3056,0.1263,0.0714,0.0189,0.0678,0.3839,0.3359,0.0924,0.1819,0.1611
2022-07-26,0.0456,0.2783,0.2634,0.2915,0.2798,0.0551,0.1694,0.2308,0.2622,0.2991,0.1253,0.0671,0.023,0.0837000000000001,0.4034,0.3419,0.0679,0.1549,0.1782
2022-07-27,0.0504,0.2587,0.2727,0.2765,0.2981,0.047,0.156,0.2536,0.2715,0.2884,0.1333,0.0868,0.0181,0.0630000000000001,0.3818,0.3694,0.0763,0.1894,0.2157
2022-07-28,0.0452,0.2918,0.2693,0.274,0.2825,0.0573,0.1534,0.2631,0.2718,0.2744,0.0951,0.0872,0.0173,0.1114,0.3844,0.373,0.0724,0.1955,0.1898
2022-07-29,0.0333,0.2938,0.2778,0.2464,0.2604,0.0739,0.1576,0.2571,0.2774,0.2731,0.08,0.0774,0.0157,0.1149,0.3486,0.3789,0.0841,0.2001,0.1914
2022-08-01,0.0387999999999999,0.2906,0.29,0.2389,0.2429,0.0737,0.155,0.2363,0.282,0.2891,0.0752,0.0779,0.024,0.1417,0.3624,0.3909,0.0571,0.1833,0.2091
2022-08-02,0.0431,0.2663,0.2746,0.2264,0.2116,0.0726,0.1554,0.2171,0.2714,0.292,0.0893,0.0878,0.0199,0.1445,0.3504,0.3884,0.0349,0.1742,0.2128
2022-08-03,0.0294,0.2596,0.2767,0.198,0.1957,0.0596,0.1659,0.194,0.2632,0.2929,0.0875,0.0621,0.0253,0.1302,0.372,0.3638,0.0277,0.1595,0.19
2022-08-04,0.029,0.2603,0.2751,0.1821,0.179,0.0642,0.1762,0.2188,0.2636,0.2466,0.0907,0.0593,0.0397,0.0999,0.3451,0.3563,0.0212,0.1491,0.1659
2022-08-05,0.0264,0.2837,0.2878,0.1752,0.1825,0.0514,0.1886,0.2338,0.2471,0.2598,0.0604,0.0625,0.0506,0.1,0.349,0.3472,0.0223,0.177,0.1658
2022-08-08,0.0391,0.3029,0.2813,0.1832,0.1705,0.071,0.1881,0.2625,0.2391,0.2868,0.0629,0.0668,0.0585000000000001,0.0876,0.3445,0.3427,0.04,0.1938,0.1861
