date,XRP,BNB,BTC,DOGE,ADA,ETH,TRX,LTC
2022-06-01,0.3376,0.0936,0.2698,0.5529,0.1623,0.2812,0.313,0.3256
2022-06-02,0.3273,0.0952000000000001,0.247,0.5511,0.1759,0.2631,0.3014,0.3021
2022-06-03,0.3187,0.0939,0.2383,0.5463,0.1598,0.2666,0.3097,0.2993
2022-06-04,0.3189,0.0949,0.2355,0.5449,0.1464,0.2577,0.2956,0.2794
2022-06-05,0.3155,0.0894999999999999,0.2245,0.5443,0.173,0.2583,0.2971,0.2766
2022-06-06,0.3138,0.0918,0.2318,0.552,0.1677,0.2461,0.2975,0.2643
2022-06-07,0.3114,0.1006,0.2304,0.5462,0.149,0.2548,0.2931,0.2735
2022-06-08,0.2966,0.1076,0.2194,0.5305,0.1463,0.2498,0.2919,0.2677
2022-06-09,0.2995,0.1123,0.2189,0.5455,0.1799,0.2599,0.311,0.2803
2022-06-10,0.3057,0.1135,0.214,0.5178,0.1537,0.2589,0.2994,0.2763
2022-06-11,0.3079,0.0997,0.2037,0.507,0.144,0.2521,0.2873,0.262
2022-06-12,0.3059,0.09,0.2212,0.5337,0.1392,0.253,0.2783,0.2511
2022-06-13,0.3106,0.0949,0.2601,0.5296,0.1482,0.265,0.282,0.2602
2022-06-14,0.3124,0.11,0.2657,0.5173,0.1532,0.2647,0.2737,0.2597
2022-06-15,0.3137,0.1169,0.2677,0.5102,0.1847,0.2741,0.2886,0.2713
2022-06-16,0.3316,0.119,0.2649,0.5393,0.1869,0.2642,0.278,0.2707
2022-06-17,0.3263,0.1057,0.2547,0.5433,0.1747,0.2515,0.2712,0.2586
2022-06-18,0.3078,0.1018,0.2526,0.5527,0.1609,0.2446,0.2754,0.2488
2022-06-19,0.2969,0.093,0.232,0.5325,0.1587,0.2367,0.2854,0.2477
2022-06-20,0.3104,0.1011,0.2298,0.5012,0.1712,0.2409,0.2806,0.2539
2022-06-21,0.3173,0.0927,0.2249,0.4822,0.1717,0.2475,0.2773,0.2578
2022-06-22,0.3154,0.083,0.2082,0.4848,0.1659,0.2469,0.2682,0.2521
2022-06-23,0.3065,0.0756,0.2077,0.4677,0.1567,0.2441,0.2608,0.2406
2022-06-24,0.3099,0.0804,0.214,0.4876,0.1379,0.2485,0.2583,0.2425
2022-06-25,0.3189,0.0766,0.2403,0.4763,0.1693,0.273,0.2634,0.2626
2022-06-26,0.3283,0.0703999999999999,0.2225,0.4712,0.1638,0.256,0.2561,0.2501
2022-06-27,0.3507,0.0650000000000001,0.2188,0.4785,0.1619,0.2635,0.2589,0.2499
2022-06-28,0.3469,0.0658,0.2291,0.4732,0.1578,0.2647,0.2574,0.2471
2022-06-29,0.3397,0.0703,0.2144,0.4807,0.1498,0.251,0.2562,0.2426
2022-06-30,0.3428,0.0708,0.2019,0.4778,0.1538,0.2433,0.2561,0.2397
2022-07-01,0.3493,0.0611999999999999,0.1859,0.4646,0.1753,0.2486,0.2578,0.2474
2022-07-02,0.3368,0.0563,0.1726,0.4619,0.1554,0.24,0.2476,0.2332
2022-07-03,0.3252,0.0568000000000001,0.1748,0.4533,0.1581,0.2519,0.2497,0.2383
2022-07-04,0.3318,0.0626,0.1819,0.4691,0.1534,0.2482,0.2442,0.2324
2022-07-05,0.338,0.0578,0.1925,0.4804,0.1804,0.2565,0.261,0.2473
2022-07-06,0.3342,0.0538999999999999,0.1929,0.4795,0.1701,0.259,0.2545,0.2418
2022-07-07,0.3284,0.0569000000000001,0.1827,0.4886,0.1636,0.2618,0.2516,0.24
2022-07-08,0.326,0.0657,0.1768,0.5018,0.1595,0.247,0.2483,0.2228
2022-07-09,0.3235,0.0688000000000001,0.1869,0.4953,0.1566,0.2522,0.2551,0.2315
2022-07-10,0.3334,0.0653,0.1869,0.5009,0.1602,0.2519,0.2344,0.2286
2022-07-11,0.3418,0.0574,0.1957,0.4872,0.1707,0.2493,0.2285,0.2277
2022-07-12,0.342,0.0617000000000001,0.1847,0.5038,0.1769,0.2475,0.2277,0.2202
2022-07-13,0.3337,0.0644,0.1753,0.5029,0.1755,0.2508,0.2201,0.2173
2022-07-14,0.322,0.0652999999999999,0.1776,0.4749,0.1843,0.2472,0.217,0.2115
2022-07-15,0.3258,0.0639,0.196,0.4888,0.2268,0.2513,0.2237,0.227
2022-07-16,0.3277,0.0608,0.2083,0.5116,0.2108,0.2517,0.2163,0.2357
2022-07-17,0.3188,0.0680999999999999,0.1992,0.5126,0.2026,0.2575,0.2089,0.2267
2022-07-18,0.3164,0.0697,0.1977,0.5286,0.1901,0.2538,0.211,0.2219
2022-07-19,0.3236,0.0705,0.1966,0.5155,0.1672,0.2474,0.2186,0.2302
2022-07-20,0.3225,0.0681999999999999,0.1966,0.5168,0.1695,0.2442,0.2099,0.2297
2022-07-21,0.3209,0.0641,0.2019,0.5106,0.1659,0.2427,0.2106,0.2271
2022-07-22,0.33,0.0689,0.1914,0.5102,0.1688,0.2366,0.2048,0.2193
2022-07-23,0.3404,0.0683,0.1999,0.5308,0.1908,0.2425,0.2038,0.2188
2022-07-24,0.338,0.0689,0.2058,0.5458,0.172,0.2442,0.2031,0.2046
2022-07-25,0.3401,0.0684,0.2059,0.5263,0.1848,0.2486,0.2075,0.21
2022-07-26,0.3392,0.0711000000000001,0.2023,0.5221,0.1827,0.2335,0.1959,0.1976
2022-07-27,0.3335,0.0665,0.2022,0.5308,0.1996,0.2495,0.1956,0.2122
2022-07-28,0.3316,0.0610999999999999,0.1907,0.5382,0.1986,0.2506,0.1901,0.2175
2022-07-29,0.3223,0.0603,0.1851,0.5338,0.1913,0.2415,0.1966,0.2189
2022-07-30,0.3377,0.0569000000000001,0.1914,0.5344,0.2014,0.2465,0.1961,0.2201
2022-07-31,0.3398,0.0588,0.2,0.5156,0.2143,0.2509,0.1993,0.2261
2022-08-01,0.3372,0.0560999999999999,0.1973,0.5105,0.2037,0.2431,0.1787,0.2149
2022-08-02,0.3363,0.0507,0.205,0.5031,0.2039,0.2496,0.1803,0.2239
2022-08-03,0.3345,0.0704,0.1963,0.5191,0.2078,0.2543,0.181,0.2296
2022-08-04,0.3296,0.0823999999999999,0.1939,0.523,0.2239,0.2505,0.1841,0.2306
2022-08-05,0.327,0.0787,0.1956,0.5192,0.2012,0.2458,0.1867,0.2251
2022-08-06,0.3226,0.0877,0.1891,0.5227,0.1884,0.2468,0.1812,0.2169
2022-08-07,0.3189,0.0877,0.1858,0.5133,0.182,0.2382,0.178,0.2125
2022-08-08,0.3175,0.097,0.1861,0.5018,0.1996,0.2434,0.1896,0.2193
2022-08-09,0.3207,0.1089,0.1818,0.4889,0.2002,0.247,0.1896,0.2251
2022-08-10,0.3185,0.0989,0.1909,0.4771,0.201,0.2408,0.1931,0.2245
2022-08-11,0.3184,0.0966,0.1906,0.5004,0.1845,0.2367,0.1936,0.2134
2022-08-12,0.3217,0.0963000000000001,0.1912,0.5053,0.18,0.2393,0.1965,0.2271
2022-08-13,0.3162,0.1111,0.186,0.4848,0.1686,0.2273,0.2086,0.2181
2022-08-14,0.3296,0.1194,0.1966,0.451,0.2052,0.241,0.2284,0.236
2022-08-15,0.3425,0.1103,0.194,0.4732,0.1922,0.2266,0.2201,0.2289
2022-08-16,0.3434,0.1126,0.1966,0.4594,0.182,0.2312,0.2236,0.2302
2022-08-17,0.3398,0.1336,0.1904,0.4766,0.1813,0.223,0.2204,0.2248
2022-08-18,0.3397,0.1478,0.1909,0.487,0.1671,0.2243,0.2175,0.2401
2022-08-19,0.3203,0.1553,0.1888,0.466,0.1762,0.2321,0.2001,0.2368
2022-08-20,0.3203,0.1589,0.1973,0.4577,0.1948,0.2344,0.1918,0.2387
2022-08-21,0.324,0.1594,0.1867,0.4832,0.2029,0.231,0.1914,0.2319
2022-08-22,0.3375,0.1561,0.1982,0.5138,0.209,0.2385,0.196,0.241
2022-08-23,0.3631,0.1647,0.2244,0.5461,0.1836,0.2421,0.1953,0.2583
2022-08-24,0.3616,0.1737,0.2159,0.5202,0.21,0.2417,0.1836,0.2645
2022-08-25,0.3855,0.1719,0.2122,0.5395,0.2098,0.2346,0.1819,0.26
2022-08-26,0.3618,0.1601,0.2044,0.5293,0.1718,0.2301,0.1747,0.244
2022-08-27,0.3524,0.1629,0.1937,0.5014,0.1518,0.2318,0.1726,0.2368
2022-08-28,0.3349,0.1463,0.1938,0.5183,0.142,0.2179,0.1704,0.2239
2022-08-29,0.3304,0.1478,0.1978,0.5158,0.1424,0.2195,0.1691,0.2208
2022-08-30,0.3342,0.1506,0.2026,0.4904,0.1447,0.2232,0.1708,0.2333
2022-08-31,0.3329,0.151,0.193,0.4802,0.1529,0.2172,0.1733,0.2234
2022-09-01,0.3327,0.1669,0.1962,0.4851,0.1676,0.2238,0.1796,0.2265
2022-09-02,0.3352,0.1812,0.1964,0.4856,0.1596,0.2236,0.1816,0.2305
2022-09-03,0.3314,0.1782,0.1993,0.4715,0.1812,0.223,0.1807,0.235
2022-09-04,0.3277,0.1707,0.1939,0.4636,0.1695,0.2296,0.1832,0.2307
2022-09-05,0.3239,0.1808,0.1879,0.4624,0.1813,0.2425,0.1873,0.2354
2022-09-06,0.3037,0.1715,0.1772,0.458,0.1631,0.2299,0.1821,0.2228
2022-09-07,0.2981,0.1678,0.1789,0.4397,0.168,0.2338,0.1919,0.2277
2022-09-08,0.2969,0.1701,0.1688,0.4598,0.1604,0.2243,0.1853,0.2146
2022-09-09,0.2989,0.1706,0.1767,0.4497,0.1542,0.2254,0.1842,0.2223
2022-09-10,0.3038,0.1693,0.173,0.4998,0.1471,0.2264,0.1826,0.2297
2022-09-11,0.2915,0.1673,0.1657,0.4911,0.1406,0.2357,0.1888,0.2381
2022-09-12,0.2863,0.1715,0.1696,0.4681,0.1185,0.2222,0.2002,0.2259
2022-09-13,0.3097,0.1833,0.1982,0.4929,0.1573,0.2431,0.222,0.2614
2022-09-14,0.3111,0.1883,0.1945,0.5033,0.1571,0.2386,0.2206,0.2535
2022-09-15,0.2998,0.1831,0.1807,0.4905,0.1507,0.2265,0.2147,0.2346
2022-09-16,0.2947,0.1811,0.1752,0.4989,0.1518,0.2224,0.2262,0.2276
2022-09-17,0.2892,0.1807,0.1729,0.5091,0.1422,0.2199,0.232,0.2311
2022-09-18,0.2785,0.1917,0.1709,0.4723,0.1385,0.2173,0.2292,0.2148
2022-09-19,0.2698,0.1942,0.1884,0.4536,0.1318,0.2123,0.2253,0.2102
2022-09-20,0.2713,0.1927,0.1882,0.4551,0.1351,0.2188,0.2173,0.2152
2022-09-21,0.2617,0.1904,0.1945,0.4663,0.131,0.2237,0.2241,0.219
2022-09-22,0.2607,0.203,0.1909,0.4424,0.1169,0.219,0.2227,0.2089
2022-09-23,0.2816,0.2021,0.1857,0.4443,0.1291,0.2167,0.234,0.2157
2022-09-24,0.2718,0.2027,0.1885,0.4223,0.1477,0.2185,0.2451,0.218
2022-09-25,0.2736,0.2139,0.1975,0.4037,0.1643,0.2256,0.2426,0.2139
2022-09-26,0.2691,0.2247,0.1858,0.3781,0.1544,0.2214,0.2455,0.212
2022-09-27,0.2594,0.219,0.1849,0.3743,0.1684,0.2289,0.2612,0.2156
2022-09-28,0.2473,0.2176,0.1802,0.3781,0.1598,0.2249,0.2573,0.2069
2022-09-29,0.243,0.2054,0.1825,0.3471,0.1567,0.2149,0.2506,0.2069
2022-09-30,0.2397,0.1978,0.1675,0.3439,0.1562,0.1998,0.2442,0.1958
2022-10-01,0.2384,0.203,0.1728,0.3368,0.1648,0.2042,0.2459,0.2076
2022-10-02,0.2388,0.2209,0.1758,0.3443,0.1524,0.2036,0.2479,0.2075
2022-10-03,0.2374,0.2173,0.1708,0.3373,0.1909,0.2088,0.2597,0.2196
2022-10-04,0.2445,0.2089,0.1695,0.3535,0.1695,0.2021,0.2599,0.2073
2022-10-05,0.2337,0.2202,0.1738,0.3169,0.1614,0.212,0.2619,0.2211
2022-10-06,0.2079,0.2244,0.1706,0.3119,0.1585,0.2035,0.2566,0.2153
2022-10-07,0.2055,0.2345,0.1713,0.2909,0.1734,0.2132,0.2754,0.2324
2022-10-08,0.2202,0.248,0.1724,0.2955,0.184,0.2259,0.2888,0.2442
2022-10-09,0.221,0.2317,0.1775,0.2787,0.1834,0.2223,0.2859,0.2366
2022-10-10,0.2377,0.2167,0.177,0.2707,0.1752,0.2212,0.2876,0.2205
2022-10-11,0.2403,0.2173,0.1771,0.2823,0.1983,0.2231,0.2714,0.2279
2022-10-12,0.2298,0.2368,0.1784,0.2864,0.1898,0.2168,0.2785,0.224
2022-10-13,0.2268,0.2491,0.1789,0.2793,0.2159,0.2299,0.2825,0.2393
2022-10-14,0.239,0.2425,0.1779,0.2803,0.2165,0.2287,0.2861,0.2444
2022-10-15,0.2248,0.2504,0.1764,0.2891,0.2066,0.2296,0.2845,0.236
2022-10-16,0.2244,0.245,0.1756,0.2875,0.1833,0.2222,0.2885,0.2298
2022-10-17,0.2233,0.2494,0.1775,0.2872,0.1952,0.2204,0.2928,0.2429
2022-10-18,0.2083,0.2533,0.1812,0.2788,0.1946,0.2231,0.2936,0.2453
2022-10-19,0.2088,0.2689,0.195,0.2766,0.2106,0.2356,0.2938,0.2533
2022-10-20,0.2007,0.2684,0.1824,0.2852,0.194,0.2346,0.2851,0.2515
2022-10-21,0.1971,0.2714,0.1909,0.2905,0.1989,0.2447,0.2845,0.2611
2022-10-22,0.1986,0.2826,0.2054,0.2969,0.1848,0.2457,0.2902,0.26
2022-10-23,0.2121,0.2814,0.2085,0.2971,0.2111,0.2508,0.3021,0.2642
2022-10-24,0.231,0.2835,0.2197,0.2976,0.2123,0.2355,0.3101,0.2636
2022-10-25,0.2382,0.2724,0.2076,0.2738,0.1974,0.2338,0.3235,0.2589
2022-10-26,0.2442,0.2717,0.2024,0.2772,0.1937,0.2342,0.3213,0.2598
2022-10-27,0.232,0.2856,0.204,0.295,0.2073,0.2408,0.3247,0.2677
2022-10-28,0.2389,0.2948,0.2047,0.2954,0.2101,0.2314,0.3186,0.255
2022-10-29,0.2508,0.2999,0.2147,0.2873,0.2107,0.2341,0.318,0.2667
2022-10-30,0.2519,0.2795,0.2053,0.2904,0.2073,0.2305,0.3222,0.2545
2022-10-31,0.2506,0.2702,0.1961,0.2727,0.2105,0.2326,0.3152,0.2564
2022-11-01,0.2402,0.278,0.1891,0.2672,0.1818,0.2307,0.3271,0.2653
2022-11-02,0.233,0.2741,0.1889,0.2744,0.1908,0.2312,0.3297,0.2593
2022-11-03,0.2399,0.2753,0.1937,0.2805,0.1816,0.2339,0.3301,0.261
2022-11-04,0.2412,0.2873,0.2024,0.2859,0.171,0.246,0.3269,0.2651
2022-11-05,0.2446,0.3033,0.2089,0.2958,0.1799,0.255,0.3323,0.2707
2022-11-06,0.2342,0.3014,0.2159,0.2821,0.1662,0.2516,0.3462,0.2728
2022-11-07,0.2338,0.305,0.2211,0.2937,0.1659,0.2559,0.3464,0.2746
2022-11-08,0.2161,0.2981,0.2275,0.3044,0.1755,0.2611,0.328,0.2766
2022-11-09,0.1895,0.2887,0.2197,0.3214,0.1665,0.2592,0.3186,0.2732
2022-11-10,0.1712,0.301,0.215,0.3201,0.1822,0.2612,0.3341,0.2789
2022-11-11,0.1634,0.3097,0.2214,0.3139,0.1572,0.2544,0.3399,0.2761
2022-11-12,0.1554,0.3029,0.2032,0.2898,0.1905,0.2495,0.3439,0.2641
2022-11-13,0.1629,0.3002,0.1987,0.287,0.1723,0.2393,0.3388,0.2572
2022-11-14,0.178,0.2997,0.1918,0.2967,0.1745,0.2414,0.3357,0.2534
2022-11-15,0.1953,0.2988,0.1868,0.2952,0.1458,0.2473,0.3417,0.2594
2022-11-16,0.2024,0.2992,0.1844,0.3078,0.1489,0.2489,0.3464,0.2748
2022-11-17,0.1929,0.3045,0.1748,0.3036,0.1422,0.2413,0.3406,0.27
2022-11-18,0.1902,0.293,0.1784,0.2695,0.1342,0.2397,0.3382,0.2667
2022-11-19,0.1962,0.2784,0.1706,0.2809,0.1321,0.2306,0.3372,0.2684
2022-11-20,0.1853,0.2786,0.1726,0.3049,0.1624,0.2411,0.3399,0.2686
2022-11-21,0.1969,0.2854,0.1723,0.3032,0.1428,0.2399,0.3466,0.2616
2022-11-22,0.1912,0.2863,0.1656,0.296,0.1426,0.2426,0.3446,0.2628
2022-11-23,0.1956,0.2894,0.173,0.3016,0.1321,0.232,0.35,0.2489
2022-11-24,0.2026,0.2919,0.1641,0.3084,0.1354,0.2284,0.3428,0.2353
2022-11-25,0.2183,0.2927,0.1619,0.3048,0.1357,0.2313,0.3407,0.244
2022-11-26,0.2277,0.2861,0.1528,0.2869,0.1246,0.2278,0.3407,0.2478
2022-11-27,0.2389,0.2795,0.1493,0.2827,0.1168,0.2318,0.3462,0.2444
2022-11-28,0.2448,0.272,0.1523,0.2735,0.1106,0.2365,0.3363,0.2536
2022-11-29,0.2669,0.2644,0.1505,0.2944,0.1069,0.238,0.3333,0.2574
2022-11-30,0.2777,0.2541,0.1518,0.2845,0.1099,0.2431,0.3336,0.2635
2022-12-01,0.2724,0.2624,0.1498,0.291,0.1195,0.2494,0.3404,0.27
2022-12-02,0.2746,0.2497,0.1442,0.2977,0.1372,0.2583,0.3426,0.272
2022-12-03,0.2906,0.2351,0.1427,0.2889,0.1054,0.248,0.3338,0.2625
2022-12-04,0.3015,0.2277,0.1448,0.2709,0.0920000000000001,0.2505,0.3281,0.2574
2022-12-05,0.2973,0.2214,0.1515,0.2786,0.0909,0.2389,0.3164,0.2471
2022-12-06,0.3103,0.2246,0.155,0.2809,0.0962999999999999,0.2446,0.3247,0.2605
2022-12-07,0.3324,0.224,0.1554,0.2847,0.0934,0.2445,0.3244,0.2569
2022-12-08,0.3308,0.2122,0.1521,0.2835,0.097,0.2394,0.3201,0.2584
2022-12-09,0.3259,0.1872,0.1438,0.2734,0.0741000000000001,0.2282,0.3137,0.2432
2022-12-10,0.3242,0.1835,0.1472,0.2832,0.0796,0.231,0.3092,0.2428
2022-12-11,0.318,0.1934,0.1627,0.2913,0.0768,0.2301,0.3131,0.246
2022-12-12,0.3116,0.1922,0.1599,0.2775,0.1029,0.2362,0.3183,0.2482
2022-12-13,0.321,0.1793,0.1453,0.2705,0.1089,0.2411,0.318,0.2592
2022-12-14,0.313,0.1717,0.1446,0.2693,0.108,0.2529,0.2991,0.2518
2022-12-15,0.3003,0.1643,0.1514,0.2694,0.0918,0.2448,0.2873,0.2406
2022-12-16,0.2902,0.1656,0.1456,0.2816,0.0779,0.2367,0.2915,0.2445
2022-12-17,0.2832,0.1639,0.1619,0.296,0.0833999999999999,0.2463,0.2911,0.2449
2022-12-18,0.2887,0.1608,0.165,0.2863,0.099,0.2534,0.2834,0.2456
2022-12-19,0.2831,0.1487,0.1506,0.2914,0.1009,0.2447,0.2698,0.2372
2022-12-20,0.2884,0.1383,0.154,0.2951,0.1206,0.2493,0.2631,0.2409
2022-12-21,0.2962,0.1278,0.1546,0.2933,0.1085,0.2479,0.2612,0.2357
2022-12-22,0.2852,0.1194,0.146,0.2903,0.1115,0.2366,0.2632,0.2335
2022-12-23,0.2767,0.1176,0.1427,0.3083,0.1061,0.2244,0.2599,0.2349
2022-12-24,0.2751,0.1131,0.1376,0.2901,0.1003,0.2296,0.2543,0.2308
2022-12-25,0.271,0.1056,0.1329,0.2842,0.0890000000000001,0.2318,0.2452,0.2296
2022-12-26,0.2609,0.0898,0.1265,0.2662,0.0931,0.2302,0.2339,0.2224
2022-12-27,0.269,0.0927,0.133,0.2651,0.0850000000000001,0.232,0.2258,0.2106
2022-12-28,0.266,0.0911,0.1393,0.2601,0.0948,0.2327,0.2206,0.2188
2022-12-29,0.2615,0.0834,0.1378,0.261,0.1021,0.2366,0.221,0.2076
2022-12-30,0.2628,0.0837000000000001,0.1423,0.2749,0.1216,0.2503,0.2224,0.2187
2022-12-31,0.2606,0.0932999999999999,0.1531,0.2838,0.113,0.2596,0.2217,0.2247
2023-01-01,0.2516,0.0933,0.1527,0.2896,0.1148,0.2598,0.2167,0.2176
2023-01-02,0.2525,0.088,0.1573,0.2978,0.1056,0.2487,0.2099,0.2053
2023-01-03,0.2414,0.0931,0.1618,0.291,0.1045,0.2627,0.2052,0.2072
2023-01-04,0.2425,0.0737,0.1707,0.2928,0.1129,0.2614,0.2099,0.208
2023-01-05,0.2376,0.0743,0.1615,0.2828,0.084,0.2529,0.2053,0.1967
2023-01-06,0.2441,0.0791000000000001,0.1658,0.2794,0.0995,0.2652,0.194,0.1989
2023-01-07,0.2545,0.0953000000000001,0.1666,0.2992,0.107,0.2602,0.1776,0.1922
2023-01-08,0.2552,0.0913,0.1825,0.3029,0.0957,0.2669,0.1679,0.1761
2023-01-09,0.2582,0.0899,0.17,0.2895,0.1023,0.2581,0.1672,0.1769
2023-01-10,0.2494,0.0745,0.1529,0.2897,0.0938,0.2509,0.1671,0.1816
2023-01-11,0.24,0.0761000000000001,0.1373,0.2954,0.1318,0.247,0.1701,0.1811
2023-01-12,0.2364,0.077,0.1424,0.3105,0.1237,0.2436,0.1549,0.1804
2023-01-13,0.2299,0.0806,0.1399,0.3156,0.1204,0.2357,0.1403,0.1687
2023-01-14,0.2208,0.0698000000000001,0.1511,0.3083,0.1098,0.2329,0.1401,0.1679
2023-01-15,0.2203,0.0735,0.1589,0.3014,0.122,0.2451,0.1509,0.1769
2023-01-16,0.2132,0.0714,0.1571,0.2656,0.1202,0.2359,0.1474,0.1655
2023-01-17,0.2103,0.073,0.1531,0.1707,0.1205,0.241,0.1443,0.1744
2023-01-18,0.2024,0.087,0.1709,0.1775,0.1298,0.2477,0.1428,0.1761
2023-01-19,0.1896,0.1024,0.1978,0.1824,0.1621,0.2643,0.1365,0.1933
2023-01-20,0.1853,0.1164,0.2111,0.189,0.1623,0.263,0.1344,0.191
2023-01-21,0.1865,0.1429,0.2093,0.191,0.1859,0.2586,0.1436,0.2032
2023-01-22,0.2017,0.1441,0.2249,0.1851,0.1871,0.2511,0.1462,0.2
2023-01-23,0.1963,0.1643,0.2205,0.1632,0.1848,0.2432,0.134,0.1924
2023-01-24,0.1979,0.1591,0.2328,0.1481,0.1804,0.2419,0.1305,0.1943
2023-01-25,0.1795,0.1794,0.2524,0.1503,0.1814,0.2482,0.1317,0.2058
2023-01-26,0.1802,0.1946,0.2502,0.1508,0.1824,0.2506,0.1342,0.2052
2023-01-27,0.1701,0.2062,0.2455,0.1384,0.1682,0.2419,0.1188,0.2026
2023-01-28,0.1685,0.192,0.2509,0.1385,0.1735,0.243,0.1086,0.1957
2023-01-29,0.1626,0.1921,0.2478,0.1193,0.1832,0.2307,0.1037,0.1862
2023-01-30,0.1618,0.2095,0.2285,0.1256,0.1739,0.2281,0.1052,0.1946
2023-01-31,0.1517,0.2061,0.2167,0.1356,0.1906,0.2291,0.1071,0.1932
2023-02-01,0.1463,0.2185,0.2377,0.1466,0.1813,0.2323,0.1046,0.1886
2023-02-02,0.1359,0.2382,0.2389,0.1318,0.1586,0.2281,0.1044,0.182
2023-02-03,0.1408,0.2322,0.2388,0.118,0.1604,0.2163,0.1066,0.1747
2023-02-04,0.1389,0.2283,0.2283,0.1163,0.174,0.2117,0.1106,0.1794
2023-02-05,0.1419,0.2176,0.2583,0.1376,0.1818,0.2254,0.1139,0.1815
2023-02-06,0.1457,0.1955,0.2541,0.1315,0.2008,0.2293,0.1173,0.1811
2023-02-07,0.1452,0.1527,0.2556,0.1171,0.1914,0.2278,0.107,0.1736
2023-02-08,0.1414,0.1548,0.275,0.1198,0.2079,0.2384,0.1094,0.1852
2023-02-09,0.1259,0.1231,0.2675,0.12,0.1994,0.2188,0.1087,0.1766
2023-02-10,0.1298,0.1244,0.2475,0.113,0.2052,0.2183,0.1114,0.1828
2023-02-11,0.1205,0.1014,0.2225,0.1075,0.197,0.201,0.1074,0.1752
2023-02-12,0.1149,0.095,0.2291,0.1044,0.194,0.2068,0.0961,0.1743
2023-02-13,0.1146,0.0797,0.2487,0.0978,0.1713,0.2071,0.0958,0.1695
2023-02-14,0.109,0.0905,0.2568,0.0972000000000001,0.1596,0.2133,0.0939,0.1819
2023-02-15,0.0921,0.0949000000000001,0.2526,0.0966,0.1617,0.2077,0.088,0.1738
2023-02-16,0.084,0.1067,0.248,0.0929,0.1828,0.2121,0.089,0.1779
2023-02-17,0.0882999999999999,0.1029,0.2656,0.1003,0.1965,0.2308,0.1069,0.1775
2023-02-18,0.0850000000000001,0.1302,0.259,0.0919,0.2016,0.2237,0.1021,0.1808
2023-02-19,0.0871999999999999,0.1273,0.2565,0.0874,0.1797,0.2262,0.1089,0.1746
2023-02-20,0.0921000000000001,0.1372,0.2497,0.0926,0.1986,0.2189,0.1167,0.1728
2023-02-21,0.1081,0.1216,0.2491,0.1162,0.1944,0.2073,0.1199,0.1807
2023-02-22,0.1105,0.1092,0.2469,0.0961000000000001,0.1843,0.1982,0.1149,0.1696
2023-02-23,0.109,0.1068,0.2377,0.0907,0.1877,0.1967,0.1098,0.1763
2023-02-24,0.1042,0.1091,0.2508,0.0840000000000001,0.1887,0.1985,0.114,0.1821
2023-02-25,0.1124,0.1113,0.2605,0.0932000000000001,0.1779,0.2039,0.109,0.1816
2023-02-26,0.115,0.1296,0.2666,0.0922999999999999,0.1753,0.2049,0.1135,0.1881
2023-02-27,0.1144,0.1206,0.2951,0.087,0.1933,0.2176,0.1261,0.1888
2023-02-28,0.1171,0.1494,0.2747,0.0830000000000001,0.2102,0.2213,0.1331,0.1931
2023-03-01,0.1183,0.1508,0.2662,0.0878,0.1881,0.2263,0.1344,0.1963
2023-03-02,0.1091,0.1443,0.246,0.0843,0.1907,0.2228,0.1463,0.1926
2023-03-03,0.1221,0.1399,0.2406,0.0842999999999999,0.1748,0.2004,0.1499,0.1748
2023-03-04,0.1395,0.1526,0.2473,0.0892000000000001,0.1748,0.2086,0.1599,0.1733
2023-03-05,0.1516,0.1339,0.2531,0.0814999999999999,0.1751,0.2021,0.177,0.1734
2023-03-06,0.1631,0.1559,0.2465,0.0818000000000001,0.171,0.2007,0.1968,0.1778
2023-03-07,0.174,0.1528,0.2408,0.0887,0.1661,0.197,0.2072,0.1765
2023-03-08,0.175,0.1589,0.24,0.0885,0.1629,0.2,0.2104,0.1738
2023-03-09,0.1805,0.1384,0.2417,0.0859,0.1473,0.1919,0.2109,0.1587
2023-03-10,0.1947,0.1678,0.2456,0.0841999999999999,0.1637,0.1983,0.2253,0.1798
2023-03-11,0.2109,0.1791,0.2337,0.0881,0.1661,0.2084,0.2464,0.189
2023-03-12,0.2212,0.1924,0.2273,0.0890000000000001,0.1761,0.2231,0.2731,0.1958
2023-03-13,0.2355,0.2098,0.2343,0.1033,0.175,0.2271,0.2828,0.2008
2023-03-14,0.2509,0.2216,0.2265,0.1036,0.1667,0.2223,0.2857,0.1959
2023-03-15,0.274,0.2209,0.2334,0.1121,0.1616,0.2227,0.2988,0.1983
2023-03-16,0.2783,0.2367,0.227,0.115,0.1565,0.221,0.315,0.2094
2023-03-17,0.2842,0.2365,0.2231,0.1365,0.1621,0.2104,0.3242,0.2026
2023-03-18,0.3041,0.2458,0.23,0.1386,0.1639,0.2125,0.3336,0.2042
2023-03-19,0.3141,0.2428,0.2569,0.1473,0.1574,0.2203,0.326,0.2016
2023-03-20,0.3388,0.2587,0.2753,0.1629,0.1753,0.2275,0.3038,0.2092
2023-03-21,0.3381,0.2467,0.2652,0.186,0.1627,0.2237,0.2953,0.2057
2023-03-22,0.3473,0.266,0.2359,0.1921,0.1716,0.2255,0.2997,0.2127
2023-03-23,0.3462,0.276,0.2181,0.2073,0.1549,0.2167,0.2845,0.2078
2023-03-24,0.3328,0.2835,0.2036,0.221,0.1523,0.2201,0.2759,0.2098
